sample_id,source_dataset,dataset_version,modality,sign_id,label_ar,label_en_if_available,label_index,signer_id,official_partition,repetition_id,source_relative_path,source_file_name,source_url,source_sha256,source_size_bytes,container,width,height,fps,frame_count,duration_seconds,skeleton_available,fold,role
karsl_core28_s03_sign0058_train_rep037,KArSL,KArSL-502,RGB,0058,و,waaw,26,03,train,rep037,03/train/videos/0058/02_03_0058_(08_12_16_17_22_28)_c.mp4,02_03_0058_(08_12_16_17_22_28)_c.mp4,,019b4cf3bde7fb21a66a8465fa50fd6e5f967daf46408893b606fcf1295cba67,751178,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0058_train_rep038,KArSL,KArSL-502,RGB,0058,و,waaw,26,03,train,rep038,03/train/videos/0058/02_03_0058_(08_12_16_17_22_29)_c.mp4,02_03_0058_(08_12_16_17_22_29)_c.mp4,,a32a9ddf371efcd4526bdd92ffe1b1821b8d7fb2447790d0ff7cc1ddb2f40a43,546490,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0058_train_rep039,KArSL,KArSL-502,RGB,0058,و,waaw,26,03,train,rep039,03/train/videos/0058/02_03_0058_(08_12_16_17_22_32)_c.mp4,02_03_0058_(08_12_16_17_22_32)_c.mp4,,86d914b6426c054ea985905a1eaa338fe35b667c3e77dd24bed0a789e5ca81c3,539740,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0058_train_rep040,KArSL,KArSL-502,RGB,0058,و,waaw,26,03,train,rep040,03/train/videos/0058/02_03_0058_(08_12_16_17_22_33)_c.mp4,02_03_0058_(08_12_16_17_22_33)_c.mp4,,d8e0f26626b773d6316743d5dd9f8857c0bd4e920735d518a28855c960dba955,713875,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s03_sign0058_train_rep041,KArSL,KArSL-502,RGB,0058,و,waaw,26,03,train,rep041,03/train/videos/0058/02_03_0058_(08_12_16_17_22_35)_c.mp4,02_03_0058_(08_12_16_17_22_35)_c.mp4,,ee34721b6223454729134dd318e4c807b9d763510b6d3e13c787c31f614e1fd4,674993,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0058_train_rep042,KArSL,KArSL-502,RGB,0058,و,waaw,26,03,train,rep042,03/train/videos/0058/02_03_0058_(08_12_16_17_22_37)_c.mp4,02_03_0058_(08_12_16_17_22_37)_c.mp4,,3beaa79c2f00744a84afb51d4859f80b383b59906e26ae71fd066a94fc562f33,542091,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep001,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep001,03/train/videos/0059/02_03_0059_(05_12_16_16_14_46)_c.mp4,02_03_0059_(05_12_16_16_14_46)_c.mp4,,234598167fff7299613cb55530fa55cb8cdfdcfc9c6138299dd1c54cf3d8641d,569599,mp4,1920,1080,30.000000,28,0.933333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep002,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep002,03/train/videos/0059/02_03_0059_(05_12_16_16_14_48)_c.mp4,02_03_0059_(05_12_16_16_14_48)_c.mp4,,bf72644c76c4cc8880f09f596327b24a919fbb4b35decd6b64b9ff88e793a966,602117,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep003,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep003,03/train/videos/0059/02_03_0059_(05_12_16_16_14_50)_c.mp4,02_03_0059_(05_12_16_16_14_50)_c.mp4,,82c7780b94583ca37b9bb2278832eccf3ee22299707b519a869ee4445b1e4542,689479,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep004,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep004,03/train/videos/0059/02_03_0059_(05_12_16_16_14_52)_c.mp4,02_03_0059_(05_12_16_16_14_52)_c.mp4,,42aae72ce2600a79b12f2b4acebb5e1ca6a2acc9f94730533a96ac3b45eb1513,562359,mp4,1920,1080,30.000000,28,0.933333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep005,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep005,03/train/videos/0059/02_03_0059_(05_12_16_16_14_54)_c.mp4,02_03_0059_(05_12_16_16_14_54)_c.mp4,,eb52b8b22eacafc912d5be3c8a2146c6e82ce92d89603a2e99e3ad0d34de720c,614699,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep006,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep006,03/train/videos/0059/02_03_0059_(05_12_16_16_14_57)_c.mp4,02_03_0059_(05_12_16_16_14_57)_c.mp4,,0a1524ece89d833c0e717642db5f9eaec669efad4cdae2b1ceebf1dc0b63be20,657044,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep007,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep007,03/train/videos/0059/02_03_0059_(05_12_16_16_14_59)_c.mp4,02_03_0059_(05_12_16_16_14_59)_c.mp4,,eaaed572fefc7e27e3c3ddc884561de8dec647f58af62f3b0192f8e214af6dc9,694049,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep008,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep008,03/train/videos/0059/02_03_0059_(05_12_16_16_15_01)_c.mp4,02_03_0059_(05_12_16_16_15_01)_c.mp4,,17692719931cb4c8744bf1278375a45a6d3b59b9b9b93ba48499a35b308a9985,607961,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep009,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep009,03/train/videos/0059/02_03_0059_(05_12_16_16_15_04)_c.mp4,02_03_0059_(05_12_16_16_15_04)_c.mp4,,000a5505635978fc1c1d87e714acf3725019191ca1c7a42576103ade3bd147cf,648863,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep010,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep010,03/train/videos/0059/02_03_0059_(05_12_16_16_15_06)_c.mp4,02_03_0059_(05_12_16_16_15_06)_c.mp4,,309c8c20cdb679bba368336d5a4729d43e939600f7096aa8d7b9d017444f2a60,689131,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep011,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep011,03/train/videos/0059/02_03_0059_(05_12_16_16_15_08)_c.mp4,02_03_0059_(05_12_16_16_15_08)_c.mp4,,1bc84032a44c083364f1ba208f9b1dfe487d371d44ab864ad54e9a14db9a2b7e,695693,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep012,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep012,03/train/videos/0059/02_03_0059_(05_12_16_16_15_10)_c.mp4,02_03_0059_(05_12_16_16_15_10)_c.mp4,,5c116e0f05b816748d74ed3020b8db2d80e8e67da4489243b3193a61fe562ca4,566894,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep013,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep013,03/train/videos/0059/02_03_0059_(05_12_16_16_15_14)_c.mp4,02_03_0059_(05_12_16_16_15_14)_c.mp4,,4fda813a02aff1c1419d434c7afadf56099ac3bac9e98dfb39c04bcc0d93ea80,649350,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep014,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep014,03/train/videos/0059/02_03_0059_(05_12_16_16_15_15)_c.mp4,02_03_0059_(05_12_16_16_15_15)_c.mp4,,4fb51cfc3822fff9b348e1e4957ef8ca1ce3d95489f2dc0e9deaf6f78cd7cdad,692214,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep015,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep015,03/train/videos/0059/02_03_0059_(05_12_16_16_15_17)_c.mp4,02_03_0059_(05_12_16_16_15_17)_c.mp4,,3746f67c7834cd8c1a51f8f5d6a4215ad5daa26c88cb2d3d5a1d34313ad2c6c0,691411,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep016,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep016,03/train/videos/0059/02_03_0059_(05_12_16_16_15_19)_c.mp4,02_03_0059_(05_12_16_16_15_19)_c.mp4,,cdc5ce361b3f7671cd34971fd4b76980e8eb6c54e13426a9240b91d93cd2870c,688473,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep017,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep017,03/train/videos/0059/02_03_0059_(05_12_16_16_15_21)_c.mp4,02_03_0059_(05_12_16_16_15_21)_c.mp4,,f127507af555aea966fbb388847169747c52640097dd0dcbd0436b8dce4355f9,696071,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep018,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep018,03/train/videos/0059/02_03_0059_(05_12_16_16_15_22)_c.mp4,02_03_0059_(05_12_16_16_15_22)_c.mp4,,38521aec17003295603d6bc8742c3495e2ae5f23160e47d74a045e1b858ed967,685186,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep019,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep019,03/train/videos/0059/02_03_0059_(05_12_16_16_15_24)_c.mp4,02_03_0059_(05_12_16_16_15_24)_c.mp4,,cd0a4591ab5f12c6238e1ea45a3911e075c72750b5fa8e40ef53fa6b01f23925,708760,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep020,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep020,03/train/videos/0059/02_03_0059_(05_12_16_16_15_26)_c.mp4,02_03_0059_(05_12_16_16_15_26)_c.mp4,,5a312ec09dca427b146e74675b09679db058b64965fc002bb1ae49b4f4ddd0a7,709915,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep021,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep021,03/train/videos/0059/02_03_0059_(05_12_16_16_15_28)_c.mp4,02_03_0059_(05_12_16_16_15_28)_c.mp4,,6146df4cf1e0e03a0b7a46a7497903a07070394d180f2b98578f59575a00cb41,610813,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep022,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep022,03/train/videos/0059/02_03_0059_(05_12_16_16_15_29)_c.mp4,02_03_0059_(05_12_16_16_15_29)_c.mp4,,36b62138ab18900423517db66ae6cea19a085d8983dadf804d7e1938d48203b4,588748,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep023,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep023,03/train/videos/0059/02_03_0059_(05_12_16_16_15_47)_c.mp4,02_03_0059_(05_12_16_16_15_47)_c.mp4,,5f9d586d12d7cc66316c4326003faa0d046f9e21edfbd62e3a2f57713be226e8,696180,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep024,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep024,03/train/videos/0059/02_03_0059_(05_12_16_16_15_49)_c.mp4,02_03_0059_(05_12_16_16_15_49)_c.mp4,,d728b986efd37bcd54dbaf9b0f5ce6aeabb74c2d5b72f87560f30179958ef917,497064,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep025,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep025,03/train/videos/0059/02_03_0059_(05_12_16_16_15_50)_c.mp4,02_03_0059_(05_12_16_16_15_50)_c.mp4,,3353d6a7a9a97ebb42244c7350f0445161ca78741e45cbf3dbdcde7d152f528b,712068,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep026,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep026,03/train/videos/0059/02_03_0059_(05_12_16_16_15_54)_c.mp4,02_03_0059_(05_12_16_16_15_54)_c.mp4,,c5525ee79568520417bba6c6c3bb94f78431ff46a5737401bb14048410e32961,619224,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep027,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep027,03/train/videos/0059/02_03_0059_(05_12_16_16_15_56)_c.mp4,02_03_0059_(05_12_16_16_15_56)_c.mp4,,9fbad9bb1655d2a42fbc6799a6c2b9fa1747b658170e6e641c287d991f505804,378396,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep028,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep028,03/train/videos/0059/02_03_0059_(05_12_16_16_15_57)_c.mp4,02_03_0059_(05_12_16_16_15_57)_c.mp4,,e04278f1547e415990dbc76cb85c7ed36a19b0a4b881ac7d54cbb9e6f886fdea,617368,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep029,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep029,03/train/videos/0059/02_03_0059_(05_12_16_16_15_59)_c.mp4,02_03_0059_(05_12_16_16_15_59)_c.mp4,,3d2043986981defbad5fb2a5be4348f2a718ce94b6079d50a88a54b9a1a7f6ad,622032,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep030,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep030,03/train/videos/0059/02_03_0059_(05_12_16_16_16_00)_c.mp4,02_03_0059_(05_12_16_16_16_00)_c.mp4,,d1463f07b7f6a5b5e6362a85c8ce83b98b9b45d58716a9b87a7aba012cef567d,620734,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep031,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep031,03/train/videos/0059/02_03_0059_(05_12_16_16_16_02)_c.mp4,02_03_0059_(05_12_16_16_16_02)_c.mp4,,e70387382603949dcedb8bc2b2445cf0bf6a74c365384acf7c9f06b3f9557ce2,621468,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep032,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep032,03/train/videos/0059/02_03_0059_(08_12_16_17_23_06)_c.mp4,02_03_0059_(08_12_16_17_23_06)_c.mp4,,a99a2bb2dabe2cba5b56a0d29701a81781bf470631eef4ec8b75033aa3a9cffb,757973,mp4,1920,1080,30.000000,27,0.900000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep033,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep033,03/train/videos/0059/02_03_0059_(08_12_16_17_23_10)_c.mp4,02_03_0059_(08_12_16_17_23_10)_c.mp4,,dde6b1120d2587ea17a34cdaa2e0ae2810f72420d7c533eef9ad424518820406,752257,mp4,1920,1080,30.000000,27,0.900000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep034,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep034,03/train/videos/0059/02_03_0059_(08_12_16_17_23_12)_c.mp4,02_03_0059_(08_12_16_17_23_12)_c.mp4,,a094aa8a7307543de649403a2fbe150fc350fb2007b4f32897b4ab6b6c4e7c2e,675832,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep035,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep035,03/train/videos/0059/02_03_0059_(08_12_16_17_23_14)_c.mp4,02_03_0059_(08_12_16_17_23_14)_c.mp4,,bf3724adecb14ef3da4cb54e38a3cfc628a93f7ab0f5cba475b1ccbc4380d2d3,549990,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep036,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep036,03/train/videos/0059/02_03_0059_(08_12_16_17_23_15)_c.mp4,02_03_0059_(08_12_16_17_23_15)_c.mp4,,b0ac674e00eb8e0b0273129639bb64eb82c86fc8ff353273eca938c3e4ecc621,743032,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep037,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep037,03/train/videos/0059/02_03_0059_(08_12_16_17_23_19)_c.mp4,02_03_0059_(08_12_16_17_23_19)_c.mp4,,a1cd6c8bd410730e87a31a0253f0cf879a2904b23ed123bc995cba98f77cf9c7,755478,mp4,1920,1080,30.000000,27,0.900000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep038,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep038,03/train/videos/0059/02_03_0059_(08_12_16_17_23_21)_c.mp4,02_03_0059_(08_12_16_17_23_21)_c.mp4,,d1d25c9a2ee8e0f8051acfaec2731c7adc02cbd64a890c6500b03b5bc40d2cc7,630910,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep039,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep039,03/train/videos/0059/02_03_0059_(08_12_16_17_23_23)_c.mp4,02_03_0059_(08_12_16_17_23_23)_c.mp4,,736c03278abedd4ab58b082eeb0603f58df23fd869071405ec8a303ac3834631,646138,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep040,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep040,03/train/videos/0059/02_03_0059_(08_12_16_17_23_24)_c.mp4,02_03_0059_(08_12_16_17_23_24)_c.mp4,,b24486c455f3d811365935b445cb0328e446b27361145e15e545e55d1090f59f,723648,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep041,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep041,03/train/videos/0059/02_03_0059_(08_12_16_17_23_26)_c.mp4,02_03_0059_(08_12_16_17_23_26)_c.mp4,,399395e18bb2e50a74facfff582324c61138284b6d4ddbaa66dbc6a2ac3522d8,677939,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep042,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep042,03/train/videos/0059/02_03_0059_(08_12_16_17_23_28)_c.mp4,02_03_0059_(08_12_16_17_23_28)_c.mp4,,4cc1ff8c1380780069907b06b8dc8f421644b43d241de92c382cdec1a22bebf0,722798,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep043,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep043,03/train/videos/0059/02_03_0059_(08_12_16_17_23_32)_c.mp4,02_03_0059_(08_12_16_17_23_32)_c.mp4,,a0bdbd265602e48790f6dd23464319f5778d4e6a1b80609851c4e9ce89df5711,710781,mp4,1920,1080,30.000000,28,0.933333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep044,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep044,03/train/videos/0059/02_03_0059_(08_12_16_17_23_39)_c.mp4,02_03_0059_(08_12_16_17_23_39)_c.mp4,,2f16a72aa46427c69f42d0982b2798b6d02752f15ad9d4951d8c9b45afb49df0,629305,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep045,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep045,03/train/videos/0059/02_03_0059_(08_12_16_17_23_40)_c.mp4,02_03_0059_(08_12_16_17_23_40)_c.mp4,,f898ba1dc4e48be29063f658db33a91cd68791785c46c8320705c762eaa797e3,636815,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep046,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep046,03/train/videos/0059/02_03_0059_(08_12_16_17_23_42)_c.mp4,02_03_0059_(08_12_16_17_23_42)_c.mp4,,42dd585aea1fbe5219fd6f6269c22bd1e658385c80c233179f44f1874af380e3,679776,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep047,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep047,03/train/videos/0059/02_03_0059_(08_12_16_17_23_44)_c.mp4,02_03_0059_(08_12_16_17_23_44)_c.mp4,,62bd1811a1b1b7e608120d73c40f1a0a5761d367d749871c5127a85ad4939e6c,637007,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep048,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep048,03/train/videos/0059/02_03_0059_(08_12_16_17_23_46)_c.mp4,02_03_0059_(08_12_16_17_23_46)_c.mp4,,42da3acee7467c3b91b56811518443ab2c85fe3cbfb852cb719529cf5731a80f,623122,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep049,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep049,03/train/videos/0059/02_03_0059_(08_12_16_17_23_48)_c.mp4,02_03_0059_(08_12_16_17_23_48)_c.mp4,,28d08429bd70f38d43c224c52ee4523485cf7b98f0e10f6b90e9df854bf1bbbe,417138,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s03_sign0059_train_rep050,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep050,03/train/videos/0059/02_03_0059_(08_12_16_17_23_51)_c.mp4,02_03_0059_(08_12_16_17_23_51)_c.mp4,,28a61dc101cebee4e068f388d4712fdd467894de39874e62d93ff2ef4903d9a1,672965,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s03_sign0059_train_rep051,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep051,03/train/videos/0059/02_03_0059_(08_12_16_17_23_52)_c.mp4,02_03_0059_(08_12_16_17_23_52)_c.mp4,,2fc79b7a0162691e0982a0cd69ac49a528616602fc19027535d913497189798b,751892,mp4,1920,1080,30.000000,27,0.900000,unknown,S02,train
karsl_core28_s03_sign0059_train_rep052,KArSL,KArSL-502,RGB,0059,ي,yaa,27,03,train,rep052,03/train/videos/0059/02_03_0059_(08_12_16_17_23_54)_c.mp4,02_03_0059_(08_12_16_17_23_54)_c.mp4,,ada92dc94b410d6a4ab156407975d1bfabd67539a0f9eb039be09ca93f26b386,636090,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s01_sign0032_test_rep001,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep001,01/test/videos/0032/02_01_0032_(14_11_16_17_30_01)_c.mp4,02_01_0032_(14_11_16_17_30_01)_c.mp4,,2382ab35c098a75ebd3e80ffc07cf19f69f7931b8c7cc8b2b3a7669e4b2e50db,676402,mp4,1920,1080,30.000000,29,0.966667,unknown,S02,validation
karsl_core28_s01_sign0032_test_rep002,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep002,01/test/videos/0032/02_01_0032_(14_11_16_17_30_38)_c.mp4,02_01_0032_(14_11_16_17_30_38)_c.mp4,,6f9446142b04d7191cb70405479d029b747f527c628a69ba835c466e8ae1e101,811076,mp4,1920,1080,30.000000,36,1.200000,unknown,S02,validation
karsl_core28_s01_sign0032_test_rep003,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep003,01/test/videos/0032/02_01_0032_(14_11_16_17_30_41)_c.mp4,02_01_0032_(14_11_16_17_30_41)_c.mp4,,d033492f36c4daf2f1c239aa2975f24e3cd79bab180c480167041400cea7ae10,666872,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,validation
karsl_core28_s01_sign0032_test_rep004,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep004,01/test/videos/0032/02_01_0032_(14_11_16_17_30_46)_c.mp4,02_01_0032_(14_11_16_17_30_46)_c.mp4,,80daa58ec67d93721b128dad9a39271f3573b9a362e63a53d6bcdd80c85092c8,749721,mp4,1920,1080,30.000000,34,1.133333,unknown,S02,validation
karsl_core28_s01_sign0032_test_rep005,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep005,01/test/videos/0032/02_01_0032_(14_11_16_17_31_15)_c.mp4,02_01_0032_(14_11_16_17_31_15)_c.mp4,,ac509ec91b6dc671aee594acabcc80025db5cd587da3d1d16dfed6d26b327fcc,705583,mp4,1920,1080,30.000000,29,0.966667,unknown,S02,validation
karsl_core28_s01_sign0032_test_rep006,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep006,01/test/videos/0032/02_01_0032_(14_11_16_17_31_22)_c.mp4,02_01_0032_(14_11_16_17_31_22)_c.mp4,,a8ba25b68b643d18d904042a14e75129f0cba80cc6574450ec75d962a3642c96,712806,mp4,1920,1080,30.000000,32,1.066667,unknown,S02,validation
karsl_core28_s01_sign0032_test_rep007,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep007,01/test/videos/0032/02_01_0032_(14_11_16_17_31_25)_c.mp4,02_01_0032_(14_11_16_17_31_25)_c.mp4,,f321deacb9996f861f1e7338c3d165645178fc893d667015f8b59ca159794e23,692037,mp4,1920,1080,30.000000,28,0.933333,unknown,S02,validation
karsl_core28_s01_sign0032_test_rep008,KArSL,KArSL-502,RGB,0032,ا,alif,0,01,test,rep008,01/test/videos/0032/02_01_0032_(14_11_16_17_31_45)_c.mp4,02_01_0032_(14_11_16_17_31_45)_c.mp4,,07fa255f7963f21906e74d3837711ce2b23c3ddfcad5783b86a8429eee3f01b9,710282,mp4,1920,1080,30.000000,32,1.066667,unknown,S02,validation
karsl_core28_s01_sign0033_test_rep001,KArSL,KArSL-502,RGB,0033,ب,baa,1,01,test,rep001,01/test/videos/0033/02_01_0033_(14_11_16_17_33_27)_c.mp4,02_01_0033_(14_11_16_17_33_27)_c.mp4,,b6d2120a65229ab0b9f3d1bfbc2ae14141356c51c3aae54c17867cd46a143d35,605750,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,validation
karsl_core28_s01_sign0033_test_rep002,KArSL,KArSL-502,RGB,0033,ب,baa,1,01,test,rep002,01/test/videos/0033/02_01_0033_(14_11_16_17_33_38)_c.mp4,02_01_0033_(14_11_16_17_33_38)_c.mp4,,5fdf24ee686dfb351022a2dbb53713990dd53fb34a59d78bb41e9767fdc27995,432883,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,validation
karsl_core28_s01_sign0033_test_rep003,KArSL,KArSL-502,RGB,0033,ب,baa,1,01,test,rep003,01/test/videos/0033/02_01_0033_(14_11_16_17_33_48)_c.mp4,02_01_0033_(14_11_16_17_33_48)_c.mp4,,0de2f2bfd0707bdaf39b8736979bad220f829c1fb604a3a85aeb2710983881a8,689934,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,validation
